City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2
Bengaluru,30-Mar-18,36.43,126.18,3.64,25.98,34.17,11.86,1.05,1.48
Bengaluru,31-Mar-18,36.43,95.37,3.67,24.6,27.21,11.86,1.05,2.58
Bengaluru,01-Apr-18,36.43,112.89,3.56,22.45,17.49,11.86,0.86,2.83
Bengaluru,02-Apr-18,36.43,96.92,5.94,26.81,31.9,11.86,1,3
Bengaluru,03-Apr-18,36.43,100.63,9.49,40.15,49.37,11.86,1.15,3.91
Bengaluru,04-Apr-18,36.43,106.41,5.83,35.38,45.2,11.86,0.89,3.42
Bengaluru,05-Apr-18,36.43,114.6,5.13,33.5,51.07,11.86,1.22,3.39
Bengaluru,07-Apr-18,36.43,109.09,4.89,28.66,33.33,11.86,0.78,3.55
Bengaluru,08-Apr-18,36.43,94.63,4.36,24.25,12.97,11.86,0.66,3.4
Bengaluru,09-Apr-18,36.43,67.05,5.04,23.57,10.6,11.86,0.7,3.34
Bengaluru,10-Apr-18,36.43,64.9,6.41,29.63,36.05,11.86,0.88,3.47
Bengaluru,11-Apr-18,36.43,63.33,4.66,24.34,43.24,11.86,1,3.4
Bengaluru,12-Apr-18,36.43,64.13,5.74,26.2,39.18,11.86,0.9,3.24
Bengaluru,13-Apr-18,28.96,57.17,5.8,25.44,41.42,11.86,0.98,3.56
Bengaluru,14-Apr-18,36.43,60.06,4.67,22,35.53,11.86,0.96,3.8
Bengaluru,15-Apr-18,36.43,57.83,3.99,16.94,17.16,11.86,0.67,3.42
Bengaluru,16-Apr-18,30.43,55,5.41,19.09,12.56,11.86,0.69,3.01
Bengaluru,17-Apr-18,32.38,61.9,7.83,27.27,32.3,11.86,0.87,2.74
Bengaluru,18-Apr-18,36.4,69.46,6.2,30.93,35.66,11.86,0.96,2.73
Bengaluru,19-Apr-18,47.67,79.33,4.34,27.36,18.62,11.86,0.91,6.9
Bengaluru,20-Apr-18,36.52,60.94,8.43,32.2,27.12,11.86,0.85,2.28
Bengaluru,21-Apr-18,33.4,84.17,7.43,37.81,41.59,11.86,0.9,2.7
Bengaluru,22-Apr-18,33.42,75.88,3.64,19.6,23.46,11.86,0.78,3.94
Bengaluru,23-Apr-18,41.19,60.47,4.23,19.98,22.84,11.86,0.8,3.94
Bengaluru,24-Apr-18,42.62,77.31,6.45,29.87,24.4,11.86,0.82,4.05
Bengaluru,25-Apr-18,42.99,58.32,9.48,53.65,29.28,11.86,0.98,4.06
Bengaluru,18-May-18,43.05,124.39,13.78,33.14,27.53,11.86,1.1,4.09
Bengaluru,19-May-18,45.09,94.78,17.64,42.69,34.28,11.86,0.98,4.82
Bengaluru,20-May-18,47.83,66.81,3.31,18.67,10.96,11.86,0.79,4.3
Bengaluru,21-May-18,52.64,58.23,8.66,33.17,19.8,11.86,0.8,4.51
Bengaluru,22-May-18,59.24,71.88,5.24,35.39,20.95,11.86,1.06,3.12
Bengaluru,23-May-18,62.6,84.46,7.04,35.36,26.25,11.86,0.93,4.33
Bengaluru,24-May-18,35.4,65.64,6.35,32.53,21.18,11.86,0.92,4.77
Bengaluru,25-May-18,46.14,64.28,7.52,30.05,21.53,11.86,0.95,4.87
Bengaluru,26-May-18,33.64,43.62,13.58,30.58,26.53,11.86,1.12,3.78
Bengaluru,27-May-18,41.73,52.37,11.87,29.69,27.37,11.86,1.02,3.86
Bengaluru,28-May-18,29.29,48.38,6.2,18.87,18.11,11.86,1.19,4.26
Bengaluru,29-May-18,16.92,27.94,6.37,15.29,17.52,11.86,1.18,3.57
Bengaluru,30-May-18,35.67,38.75,6.7,21.27,16.18,11.86,1.01,3.68
Bengaluru,31-May-18,33.16,41.38,7.15,22.99,17.21,11.86,1.03,3.55
Bengaluru,01-Jun-18,42.07,60.8,8.89,25.48,19.15,11.86,0.99,3.69
Bengaluru,02-Jun-18,44.47,54.34,10.58,35.43,24.13,11.86,1.06,6.55
Bengaluru,03-Jun-18,38.79,29.26,7.51,22.36,15.78,11.86,1.01,4.18
Bengaluru,04-Jun-18,23.35,28.86,8.65,20.58,16.36,11.86,0.96,4.39
Bengaluru,05-Jun-18,25.5,22.18,8.03,16.5,15.62,11.86,0.94,6.31
Bengaluru,06-Jun-18,22.77,27.69,7.8,17.25,15.45,11.86,1.04,7.21
Bengaluru,07-Jun-18,25.27,31.71,9.77,16.84,17.37,11.86,1,5.85
Bengaluru,09-Jun-18,19.32,26.98,9.68,16.01,16.88,11.86,0.96,5.35
Bengaluru,10-Jun-18,18.93,28.7,13.55,20.85,20.16,11.86,0.92,5.19
Bengaluru,11-Jun-18,23.76,34.25,10.26,15.51,18.29,11.86,0.99,4.66
Bengaluru,12-Jun-18,23.78,48.19,9.05,13.32,15.48,11.86,0.99,3.37
Bengaluru,13-Jun-18,27.34,48.59,10.17,15.9,18.48,11.86,0.95,4
Bengaluru,14-Jun-18,31.79,35.64,10.85,19.26,20.84,11.86,1.02,2.91
Thiruvananthapuram,16-Jun-17,38,10,2.7,7.1,6.2,11.86,0.71,4.1
Thiruvananthapuram,19-Jun-17,24,36,0.7,5.2,3.3,11.86,0.73,4.5
Thiruvananthapuram,21-Jun-17,24,36,0.7,5.2,3.3,11.86,0.73,4.5
Thiruvananthapuram,22-Jun-17,16.25,37.12,2.36,7.97,6.17,11.86,0.84,3.47
Thiruvananthapuram,23-Jun-17,15.08,31.09,1.94,5.8,4.65,11.86,0.71,4.65
Thiruvananthapuram,24-Jun-17,11.15,22.15,1.87,6.07,4.69,11.86,0.6,4.12
Thiruvananthapuram,25-Jun-17,12.25,23.53,1.88,5.22,4.29,11.86,0.56,3.83
Thiruvananthapuram,26-Jun-17,10.06,22.58,1.98,4.74,4.13,11.86,0.47,3.73
Thiruvananthapuram,27-Jun-17,13.03,21.61,1.9,6.64,5.03,11.86,0.64,4
Thiruvananthapuram,28-Jun-17,14.19,31.38,1.89,6.95,5.22,11.86,0.64,4.59
Thiruvananthapuram,29-Jun-17,15.81,38.45,1.93,5.13,4.3,11.86,0.57,3.77
Thiruvananthapuram,30-Jun-17,14.91,36.71,1.89,5.98,4.71,11.86,0.56,3.28
Thiruvananthapuram,01-Jul-17,14.69,39.71,2.05,4.08,3.84,11.86,0.68,3.34
Thiruvananthapuram,02-Jul-17,10.59,27.62,2.14,1.58,2.57,11.86,0.57,4.14
Thiruvananthapuram,03-Jul-17,10.4,22.56,2.05,3.45,3.51,11.86,0.65,4.6
Thiruvananthapuram,04-Jul-17,19.2,43.69,2.02,6.88,5.3,11.86,0.66,3.86
Thiruvananthapuram,05-Jul-17,22.43,68.32,1.88,5.41,4.38,11.86,0.7,3.49
Thiruvananthapuram,06-Jul-17,19.08,55.04,1.9,4.62,3.99,11.86,0.59,3.18
Thiruvananthapuram,07-Jul-17,18.61,49.78,1.9,5.92,4.69,11.86,0.65,3.9
Thiruvananthapuram,08-Jul-17,33.78,47.71,1.83,8.49,6,11.86,0.75,3.98
Thiruvananthapuram,09-Jul-17,14.47,31.62,1.93,5.13,4.3,11.86,0.53,3.57
Thiruvananthapuram,10-Jul-17,15.94,31.78,1.92,7.1,5.31,11.86,0.68,4.36
Thiruvananthapuram,11-Jul-17,8.74,18.65,1.84,5.09,4.21,11.86,0.53,5.05
Thiruvananthapuram,12-Jul-17,17.33,36.27,1.9,7.54,5.55,11.86,0.65,4.06
Thiruvananthapuram,13-Jul-17,17.62,47.88,1.97,5.82,4.69,11.86,0.63,2.88
Thiruvananthapuram,14-Jul-17,14.44,46.79,2.05,6.83,5.3,11.86,0.55,4.29
Thiruvananthapuram,15-Jul-17,19.42,60.83,2.08,6.97,5.4,11.86,0.58,3.28
Thiruvananthapuram,16-Jul-17,18.97,43.6,2.03,5.2,4.42,11.86,0.51,4.34
Thiruvananthapuram,17-Jul-17,19.72,52.15,1.98,6.07,4.83,11.86,0.46,3.32
Thiruvananthapuram,18-Jul-17,17.01,54.44,1.99,5.59,4.59,11.86,0.55,4.07
Thiruvananthapuram,19-Jul-17,14.38,38.51,1.97,4.62,4.04,11.86,0.47,3.6
Thiruvananthapuram,20-Jul-17,13.47,35.72,1.93,4.14,3.72,11.86,0.63,4.36
Thiruvananthapuram,21-Jul-17,7.42,22.98,1.99,4.14,3.79,11.86,0.49,3.33
Thiruvananthapuram,24-Jul-17,14.2,60.84,1.96,8.21,5.96,11.86,0.82,4.47
Thiruvananthapuram,25-Jul-17,16.93,56.6,2.09,6.06,4.93,11.86,0.64,3.97
Thiruvananthapuram,26-Jul-17,23.75,67.58,1.72,8.78,6.05,11.86,0.73,5
Thiruvananthapuram,27-Jul-17,20.52,48.62,1.82,6.48,4.91,11.86,0.63,4.02
Thiruvananthapuram,28-Jul-17,15.53,37.17,1.94,6.61,5.1,11.86,0.58,3.72
Thiruvananthapuram,29-Jul-17,15.07,32.19,2.05,5.15,4.39,11.86,0.52,2.91
Thiruvananthapuram,30-Jul-17,24.12,54.45,2.06,3.22,3.14,11.86,0.55,3.98
Thiruvananthapuram,31-Jul-17,23.5,54.37,2.07,6.58,5.11,11.86,0.72,4.85
Thiruvananthapuram,01-Aug-17,18.25,41.35,2.18,4.51,4.17,11.86,0.77,4.49
Thiruvananthapuram,02-Aug-17,15.15,46.53,1.9,7.58,5.56,11.86,0.99,4.19
Thiruvananthapuram,03-Aug-17,15.12,39.14,1.88,5.82,4.62,11.86,0.98,3.37
Thiruvananthapuram,04-Aug-17,13.43,31.64,1.85,7.14,5.29,11.86,0.95,3.93
Thiruvananthapuram,05-Aug-17,10.74,28.85,1.94,6.67,5.1,11.86,0.91,4.48
Thiruvananthapuram,06-Aug-17,13.58,34.99,1.99,5.42,4.5,11.86,0.9,4.55
Thiruvananthapuram,07-Aug-17,20.1,48.43,1.8,8.85,6.14,11.86,0.96,4.86
Thiruvananthapuram,08-Aug-17,13.97,32.81,1.79,6.53,4.9,11.86,0.99,4.37
Thiruvananthapuram,09-Aug-17,19.93,41.81,1.88,7.83,5.66,11.86,1.01,4.32
Thiruvananthapuram,10-Aug-17,18.52,41.59,1.76,7.6,5.45,11.86,1.03,3.56
Thiruvananthapuram,11-Aug-17,11.07,30.8,1.9,6.83,4.84,11.86,0.98,4.14
Thiruvananthapuram,12-Aug-17,21.49,44.62,2.03,7.14,5.44,11.86,0.96,4.39
Thiruvananthapuram,13-Aug-17,31.15,66.18,1.97,5.99,4.78,11.86,0.93,4.57
Thiruvananthapuram,14-Aug-17,31.42,73.12,1.97,7.69,5.69,11.86,0.97,2.91
Thiruvananthapuram,15-Aug-17,26.05,61.52,1.74,6.57,4.91,11.86,0.92,4.47
Thiruvananthapuram,16-Aug-17,20.75,44.38,1.75,5.95,4.57,11.86,0.93,3.45
Thiruvananthapuram,17-Aug-17,22.3,47.14,1.83,7.16,5.28,11.86,0.99,3.91
Thiruvananthapuram,18-Aug-17,13.49,28.83,1.88,6.05,4.69,11.86,0.9,4.34
Thiruvananthapuram,19-Aug-17,12.91,37.2,1.88,6.51,4.97,11.86,0.92,2.99
Thiruvananthapuram,20-Aug-17,12.49,34.71,1.91,5.47,4.46,11.86,0.88,2.41
Thiruvananthapuram,21-Aug-17,10.66,27.65,1.57,6.45,4.69,11.86,0.95,4.88
Thiruvananthapuram,22-Aug-17,11.18,22.79,1.98,5.06,4.05,11.86,0.88,3.49
Thiruvananthapuram,23-Aug-17,17.58,43.83,1.88,6.14,4.77,11.86,0.93,4.03
Thiruvananthapuram,24-Aug-17,24.04,63.07,1.89,6.59,5.05,11.86,1.01,3.47
Thiruvananthapuram,25-Aug-17,20.15,54.52,1.92,5.74,4.61,11.86,1.02,4.07
Thiruvananthapuram,26-Aug-17,13.5,51.49,1.98,4.72,4.1,11.86,0.97,2.73
Thiruvananthapuram,27-Aug-17,8.98,33.47,2.05,4.48,4.05,11.86,0.91,4.6
Thiruvananthapuram,28-Aug-17,9.04,24.65,1.86,6.43,4.92,11.86,1,3.69
Thiruvananthapuram,29-Aug-17,9.19,22.29,1.88,6.86,5.13,11.86,0.95,3.78
Thiruvananthapuram,30-Aug-17,12.52,34.19,1.77,7.47,5.37,11.86,0.92,3.21
Thiruvananthapuram,31-Aug-17,17.94,48.67,1.89,6.53,5.01,11.86,0.98,3.69
Thiruvananthapuram,01-Sep-17,18.93,52.14,1.98,4.1,3.8,11.86,0.9,4.01
Thiruvananthapuram,02-Sep-17,14.23,35.43,1.83,5.36,4.33,11.86,0.99,5.05
Thiruvananthapuram,03-Sep-17,16.04,34.39,2.05,5.27,4.46,11.86,0.95,4.07
Thiruvananthapuram,04-Sep-17,20.62,48.9,2.02,3.49,3.49,11.86,0.88,4.31
Thiruvananthapuram,05-Sep-17,18.4,45.75,2.03,4.12,3.82,11.86,0.93,4.99
Thiruvananthapuram,06-Sep-17,8.76,19.97,1.96,3.32,3.24,11.86,0.85,4.29
Thiruvananthapuram,07-Sep-17,16.14,35.68,1.68,7.97,5.45,11.86,0.98,3.41
Thiruvananthapuram,08-Sep-17,10.8,28.79,1.82,5.63,4.46,11.86,1.01,4.2
Thiruvananthapuram,09-Sep-17,12.77,27.17,1.91,6.42,4.96,11.86,0.95,3.63
Thiruvananthapuram,10-Sep-17,11.01,25.92,1.97,3.96,3.71,11.86,0.94,4.34
Thiruvananthapuram,11-Sep-17,12.56,28.58,2.03,4.97,4.3,11.86,1.03,5.03
Thiruvananthapuram,12-Sep-17,8.51,23.44,2,3.9,3.7,11.86,0.96,2.25
Thiruvananthapuram,13-Sep-17,8.73,20.83,1.74,5.63,4.38,11.86,0.94,4.41
Thiruvananthapuram,14-Sep-17,9.23,21.98,1.86,5.25,4.29,11.86,0.93,2.97
Thiruvananthapuram,15-Sep-17,15.46,37.03,1.93,6.97,5.22,11.86,1.01,3.4
Thiruvananthapuram,16-Sep-17,12.07,34.22,2,4.8,4.12,11.86,1.07,3.29
Thiruvananthapuram,17-Sep-17,8.79,21.48,1.98,4.65,4.06,11.86,0.91,4.86
Thiruvananthapuram,18-Sep-17,11.3,29.78,1.96,5.39,4.4,11.86,0.97,2.94
Thiruvananthapuram,19-Sep-17,11.08,38.16,1.96,3.64,3.51,11.86,0.95,4.08
Thiruvananthapuram,20-Sep-17,9.43,27.48,1.89,4.74,4.04,11.86,0.95,5.44
Thiruvananthapuram,21-Sep-17,11.33,31.36,2.06,4.83,4.24,11.86,0.93,4.72
Thiruvananthapuram,22-Sep-17,17.54,44.17,1.89,7.23,5.36,11.86,0.97,4.32
Thiruvananthapuram,23-Sep-17,21.19,48.97,1.95,5.81,4.67,11.86,0.93,4.32
Thiruvananthapuram,24-Sep-17,19.5,44.41,1.94,5.29,4.39,11.86,0.91,3.99
Thiruvananthapuram,25-Sep-17,27.77,52.61,2,7.08,5.39,11.86,1.08,3.72
Thiruvananthapuram,13-Dec-19,39.57,61.92,8.91,21.3,18.53,11.86,1.44,9.56
Mumbai,15-May-18,14.93,52.51,15.19,18.23,33.43,11.86,1.22,20.01
Mumbai,16-May-18,17.86,45.85,15.68,20.33,36.02,11.86,1.21,20.6
Mumbai,17-May-18,24.73,74.2,14.94,18.24,33.18,11.86,1.25,15.89
Mumbai,24-May-18,22.76,88.41,7.5,19.16,28.02,11.86,1.19,20.43
Mumbai,21-Jun-18,22.86,82.67,12.38,9.35,21.72,11.86,1.15,17.32
Mumbai,22-Jun-18,18.09,70.66,11.86,8,19.87,11.86,1.19,18.99
Mumbai,25-Jun-18,13.38,55.71,13.15,9.81,22.96,11.86,1.19,18.61
Mumbai,26-Jun-18,22.06,75.33,14.66,7.29,21.95,11.86,1.17,18.95
Mumbai,27-Jun-18,18.54,71,12.86,14.83,24.8,11.86,1.21,19.25
Mumbai,04-Jul-18,14.71,52.86,11.34,13.29,24.63,11.86,1.17,15.13
Mumbai,05-Jul-18,14.11,73.45,11.07,13.32,24.39,11.86,1.19,13.5
Mumbai,06-Jul-18,14.53,70.33,10.98,15.53,26.52,11.86,1.17,12.65
Mumbai,07-Jul-18,12.84,56.35,17.38,22.11,38.35,11.86,1.27,12.79
Mumbai,10-Jul-18,12.8,46.86,13.53,19.41,32.94,11.86,1.19,14.35
Mumbai,11-Jul-18,18.15,71.77,10.39,16.33,26.73,11.86,1.17,14.69
Mumbai,12-Jul-18,15.31,69.04,10.59,16.32,26.92,11.86,1.16,12.03
Mumbai,13-Jul-18,14.72,82.21,11.01,17.39,28.4,11.86,1.23,11.33
Mumbai,14-Jul-18,19.26,93.35,10.72,16.22,26.96,11.86,1.2,11.48
Mumbai,15-Jul-18,13.43,89.58,9.86,15.37,25.24,11.86,1.16,11.5
Mumbai,16-Jul-18,15.67,77.37,10.53,16.43,26.96,11.86,1.17,11.43
Mumbai,17-Jul-18,16.43,72.12,10.75,16.38,27.14,11.86,1.22,11.99
Mumbai,18-Jul-18,23.32,60.58,9.09,17.66,26.75,11.86,1.25,11.67
Mumbai,19-Jul-18,46.76,73.6,4.55,14.7,19.23,11.86,1.2,9.71
Mumbai,20-Jul-18,16.52,67.74,10.53,18.31,28.85,11.86,1.24,11.57
Mumbai,21-Jul-18,15,65.59,10.13,16.98,27.11,11.86,1.04,12.14
Mumbai,22-Jul-18,15.37,58.9,10.26,16.35,26.61,11.86,1.02,11.8
Mumbai,23-Jul-18,14.24,56.91,11.01,17.29,28.31,11.86,1.07,11.66
Mumbai,24-Jul-18,15.24,53.79,13.13,16.18,29.31,11.86,1.1,13.08
Mumbai,25-Jul-18,16.28,54.45,12.84,14.54,27.38,11.86,1.05,12.86
Mumbai,26-Jul-18,15.88,62.28,16.02,13.72,29.75,11.86,1.15,12.88
Mumbai,27-Jul-18,13.23,52.16,13.76,12.4,26.17,11.86,1.14,12.25
Mumbai,28-Jul-18,14.11,53.33,15.2,12.74,27.95,11.86,1.14,13.07
Mumbai,29-Jul-18,13.39,52.3,18.68,13.83,32.49,11.86,1.05,14.99
Mumbai,30-Jul-18,15.45,50.4,14.19,11.65,25.84,11.86,1.15,12.34
Mumbai,31-Jul-18,16.22,61.49,8.42,15.83,24.25,11.86,1.23,9.29
Mumbai,01-Aug-18,14.71,65.57,8.07,15.46,23.54,11.86,1.16,10.08
Mumbai,02-Aug-18,14.87,56.31,11.9,32.71,45.5,11.86,1.2,20.19
Mumbai,04-Aug-18,10.36,44.69,12.66,20.48,27.66,11.86,1.19,10.93
Mumbai,05-Aug-18,9.21,41.44,15.48,22.23,37.71,11.86,1.17,15.38
Mumbai,06-Aug-18,11.21,43.37,16.13,14.63,30.76,11.86,1.2,12.42
Mumbai,07-Aug-18,12.65,51.97,14.45,20.24,34.7,11.86,1.21,9.22
Mumbai,08-Aug-18,13.33,54.43,12.68,20.09,32.78,11.86,1.2,9.64
Mumbai,09-Aug-18,11.61,46.49,13.13,31.78,44.92,11.86,1.21,12.06
Mumbai,10-Aug-18,12.59,48.67,13.29,20.2,33.44,11.86,1.22,10.6
Mumbai,11-Aug-18,11.7,40.69,14.08,21.17,35.26,11.86,1.24,11.08
Mumbai,12-Aug-18,9.7,42.34,12.42,20.86,33.28,11.86,1.22,11.92
Mumbai,13-Aug-18,12.94,45.15,13.18,17.76,30.93,11.86,1.14,9.21
Mumbai,14-Aug-18,80.13,64.24,15.43,20.85,36.28,11.86,0.91,11.77
Mumbai,15-Aug-18,26.83,90.14,16.22,22.03,38.26,11.86,1.12,14.45
Mumbai,16-Aug-18,26.49,91.07,15.76,22.23,38,11.86,1.1,11.49
Mumbai,17-Aug-18,23.72,74.6,14.51,21.08,35.6,11.86,1.09,11.53
Mumbai,18-Aug-18,24.15,73.99,16.42,23.64,40.06,11.86,1.06,14.13
Mumbai,19-Aug-18,22.94,84.4,15.52,19.22,34.74,11.86,1.02,11.74
Mumbai,20-Aug-18,26.68,75.24,17.67,20.96,38.63,11.86,0.99,11.84
Mumbai,21-Aug-18,30.76,69.36,18.75,24.6,43.35,11.86,1.02,13.7
Mumbai,22-Aug-18,25.47,61.36,14.19,22.08,36.26,11.86,1.03,15.21
Mumbai,23-Aug-18,23.11,62.32,16.75,26.84,43.6,11.86,1.01,15.22
Mumbai,24-Aug-18,18.94,53.7,14.7,26.94,41.59,11.86,1.18,12.06
Mumbai,25-Aug-18,25.28,55.95,14.09,26.13,40.23,11.86,1.33,14.85
Mumbai,26-Aug-18,23.62,54.02,14.61,24.89,39.51,11.86,1.36,14.8
Mumbai,29-Aug-18,28.58,70.91,10.63,32.46,43.09,11.86,1.31,7.65
Mumbai,30-Aug-18,26.49,67.74,9.12,31.34,40.48,11.86,1.29,11.08
Mumbai,31-Aug-18,25.69,61.92,12.02,29.3,41.33,11.86,1.31,11.4
Mumbai,01-Sep-18,28.24,71.66,14.73,27.72,42.45,11.86,1.31,13.66
Mumbai,02-Sep-18,24.03,56.21,13.42,25.98,39.41,11.86,1.32,12.45
Mumbai,03-Sep-18,26.35,57.69,15.1,23.5,38.61,11.86,1.31,15.45
Mumbai,04-Sep-18,23.49,54.7,17.67,20.7,38.38,11.86,1.31,14.73
Mumbai,05-Sep-18,22.67,56.3,13.13,24.62,37.66,11.86,1.23,14.35
Mumbai,06-Sep-18,25.5,60.73,10.1,26.53,35.96,11.86,0.98,13.51
Mumbai,07-Sep-18,27.31,67.46,14.55,31.49,46.03,11.86,0.97,15.23
Mumbai,08-Sep-18,26.77,64.56,13.03,30.32,43.35,11.86,0.99,15.65
Mumbai,09-Sep-18,24.28,67.13,18.89,31.12,49.99,11.86,1.1,16.27
Mumbai,19-Sep-18,17.68,55.13,20.54,23.5,44.02,11.86,1.39,10.29
Mumbai,22-Sep-18,31.22,59.71,16.24,21.98,38.19,11.86,1.35,17.08
Mumbai,23-Sep-18,35.95,66.06,22.8,25.3,48.11,11.86,1.5,18.69
Mumbai,26-Sep-18,32.52,71.2,22.16,29.12,51.22,11.86,1.57,15.17
Mumbai,09-Oct-18,45.06,100.44,22.78,24.85,47.6,11.86,1.75,20.02
Mumbai,17-Apr-19,13.15,50.12,21.7,20.49,42.2,11.86,1.69,19.47
Mumbai,05-May-19,14.8,71.97,21.85,9.55,31.4,11.86,1.79,19.68
Mumbai,22-May-19,11.08,45.31,20.11,12.09,32.21,11.86,1.75,10.84
Coimbatore,04-Jul-19,40.89,49.26,9.23,9.57,18.79,11.86,1.11,10.44
Coimbatore,05-Jul-19,31.52,39.65,9.43,7.96,17.39,11.86,1.19,10.58
Coimbatore,06-Jul-19,34.24,42.61,9.66,7.25,16.91,11.86,1.29,12.44
Coimbatore,07-Jul-19,18.28,24.06,8.25,5,13.25,11.86,1.02,9.08
Coimbatore,26-Aug-19,18.07,29.03,8.33,6.63,14.96,11.86,1.44,9.4
Coimbatore,27-Aug-19,18.29,26.21,8.45,7.67,16.12,11.86,1.58,9.69
Coimbatore,28-Aug-19,32.63,26.27,9.35,8.72,18.05,11.86,1.51,9.98
Coimbatore,22-Dec-19,48.62,49.33,1.93,43.86,45.81,11.86,0.94,2.71
Coimbatore,24-Dec-19,45.62,51.92,1.8,43.21,45.02,11.86,0.9,2.5
Coimbatore,11-Jan-20,36.16,48.06,0.19,52.78,52.98,11.86,0.22,8.22
Coimbatore,25-Jan-20,26.3,48.92,1.05,30.95,32.02,11.86,0.53,12.5
Coimbatore,26-Jan-20,26.64,50.08,1.18,35.97,37.15,11.86,0.4,11.11
Coimbatore,27-Jan-20,31.1,60.39,1.48,46.36,47.84,11.86,0.45,10.25
Coimbatore,28-Jan-20,58.52,106,1.62,51.57,53.2,11.86,0.35,7.71
Coimbatore,30-Jan-20,46.67,62.62,1.06,32.5,33.56,11.86,0.28,9.08
Coimbatore,08-Feb-20,35.23,45.7,0.71,46.19,46.9,11.86,0.17,7.45
Coimbatore,09-Feb-20,27.46,34.34,0.55,38.61,39.14,11.86,0.09,6.65
Coimbatore,10-Feb-20,36,45.45,0.4,30.57,30.97,11.86,0.19,9.32
Coimbatore,13-Feb-20,46.63,58.56,0.45,32.29,32.74,11.86,0.61,11.42
Coimbatore,14-Feb-20,45.39,58.1,0.63,41.53,42.17,11.86,0.78,14.14
Coimbatore,15-Feb-20,55.39,66.71,0.63,42.62,43.26,11.86,0.8,14.15
Coimbatore,16-Feb-20,44.6,50,0.48,35.34,35.83,11.86,0.68,12.96
Coimbatore,17-Feb-20,35.46,47.76,0.37,29.08,29.43,11.86,0.68,12.34
Coimbatore,18-Feb-20,40.44,53.49,0.36,27.68,28.04,11.86,0.72,14.2
Coimbatore,19-Feb-20,49.23,64.04,0.38,29.87,30.25,11.86,0.71,14.86
Coimbatore,22-Feb-20,33.9,41.24,0.32,28.86,29.19,11.86,0.88,12.52
Coimbatore,23-Feb-20,41.89,44.26,0.32,31.26,31.57,11.86,0.92,9.61
Coimbatore,24-Feb-20,49.67,63.92,0.32,30.89,31.23,11.86,0.96,11.06
Coimbatore,25-Feb-20,43.19,80.52,0.46,37.31,37.76,11.86,1.02,8.85
Coimbatore,26-Feb-20,40.65,57.11,0.36,29.17,29.51,11.86,0.95,9.13
Coimbatore,27-Feb-20,39.84,54.32,0.36,31.01,31.37,11.86,0.83,10.79
Coimbatore,28-Feb-20,35.97,50,0.23,22.27,22.5,11.86,0.78,8.86
Coimbatore,29-Feb-20,42.85,52.95,0.4,30.83,31.24,11.86,0.93,8.87
Coimbatore,01-Mar-20,34.54,43.1,0.41,32.06,32.49,11.86,0.8,7.61
Coimbatore,02-Mar-20,37.11,50.99,0.5,38.17,38.67,11.86,0.83,8.34
Coimbatore,03-Mar-20,45.57,56.23,0.49,37.37,37.85,11.86,0.81,9.23
Coimbatore,04-Mar-20,44.77,56.86,0.59,40.93,41.51,11.86,0.75,8.37
Coimbatore,05-Mar-20,45.66,56.92,0.56,38.98,39.43,11.86,0.72,6.62
Coimbatore,06-Mar-20,32.42,54.31,0.59,41.26,41.84,11.86,0.58,8.32
Coimbatore,07-Mar-20,42.56,55.96,0.68,42.92,43.59,11.86,0.55,8.88
Coimbatore,08-Mar-20,30.07,38.68,0.59,41.11,41.7,11.86,0.54,7.58
Coimbatore,09-Mar-20,31.77,47.87,0.51,37.25,37.77,11.86,0.66,8.59
Coimbatore,10-Mar-20,28.76,46.77,0.49,36.5,37.01,11.86,0.75,7.95
Coimbatore,11-Mar-20,32.77,61.23,0.59,39.9,40.48,11.86,0.76,7.56
Coimbatore,12-Mar-20,36.04,60.17,0.6,40.44,41.05,11.86,0.8,7.76
Coimbatore,15-Mar-20,37.96,52.08,0.74,53.17,53.91,11.86,0.65,10.87
Coimbatore,18-Mar-20,29.96,44.05,0.57,45.23,45.8,11.86,0.73,9.27
Coimbatore,24-Mar-20,25.82,25.23,0.58,52.79,53.35,11.86,0.85,7.74
Coimbatore,27-Apr-20,21.5,25.17,0.68,26.92,27.59,11.86,0.85,6.28
Coimbatore,30-Apr-20,20.26,21.26,0.71,32.06,32.76,11.86,1.53,5.95
Coimbatore,01-May-20,19.22,22.01,0.82,39.38,40.19,11.86,1.48,6.41
Coimbatore,03-May-20,25.28,26.13,0.9,41.92,42.81,11.86,1.49,6.38
Coimbatore,04-May-20,29.15,32.01,0.92,42.91,43.83,11.86,1.53,6.1
Coimbatore,05-May-20,30.56,33.81,0.95,44.39,45.32,11.86,1.48,6.07
Coimbatore,06-May-20,23.97,26.28,0.73,33.82,34.51,11.86,1.42,6.12
Coimbatore,07-May-20,23.76,29.44,0.85,38.93,39.77,11.86,1.4,6.24
Coimbatore,08-May-20,26.23,30.39,0.99,44.79,45.75,11.86,1.42,6.48
Coimbatore,21-May-20,13.65,20.34,7.5,54.71,43.22,11.86,0.82,5.39
Coimbatore,24-May-20,20.88,31.96,7.5,43.93,32.31,11.86,0.88,6.65
Coimbatore,27-May-20,29.83,45.61,7.5,53.47,41.98,11.86,0.94,6.44
Coimbatore,29-May-20,16.62,24.31,7.5,53.72,44.49,11.86,0.97,5.64
Coimbatore,30-May-20,24.84,28.02,7.5,57.03,51.83,11.86,1.04,5.71
